epoch,loss_control,loss_decrease,loss_positive,step,train_loss,val_loss
0,0.0,0.0011270835530012846,0.00047055119648575783,49,2.727687120437622,
0,0.0,0.0014131320640444756,0.0001457689650123939,99,2.9753146171569824,
0,0.0,0.0010506974067538977,0.0005225678323768079,149,2.626931667327881,
0,0.0,0.0010618760716170073,5.980870992061682e-05,199,2.1865296363830566,
0,0.0,0.0012348953168839216,0.0002236028085462749,249,2.696206569671631,
0,0.0,0.0002921168343164027,0.0014413798926398158,299,2.0268640518188477,
0,,,,312,,0.558212399482727
1,0.0,0.0006365400622598827,0.0013368206564337015,349,2.6125574111938477,
1,0.0,0.0003869302454404533,0.0005246670916676521,399,1.3010280132293701,
1,0.0,0.0010448582470417023,0.0006027016206644475,449,2.6947622299194336,
1,0.0,0.0007635612273588777,0.0005130991921760142,499,2.0428783893585205,
1,0.0,0.0005052795168012381,1.0986010465785512e-06,549,1.0133764743804932,
1,0.0,0.000351604976458475,0.0001837581949075684,599,0.8883744478225708,
1,,,,625,,0.5696606040000916
2,0.0,0.00021502947492990643,1.4408132301468868e-05,649,0.4458734095096588,
2,0.0,0.0004251787322573364,0.00017013339675031602,699,1.0236161947250366,
2,0.0,0.000554779835510999,8.751799759920686e-05,749,1.1992652416229248,
2,0.0,0.00025971548166126013,0.00015776531654410064,799,0.679227888584137,
2,0.0,0.0005052562337368727,0.001885447301901877,849,2.8981475830078125,
2,0.0,0.0007941047078929842,0.00013141459203325212,899,1.7227492332458496,
2,,,,938,,0.5727498531341553
3,0.0,0.0001408164534950629,1.907871410367079e-05,949,0.3022741973400116,
