epoch,loss_control,loss_decrease,loss_positive,step,train_loss,val_loss
13,0.0,0.00022490248375106603,5.369600330595858e-06,4299,0.4609559178352356,
13,0.0,0.00023680193407926708,7.139043009374291e-05,4349,0.5514007210731506,
13,,,,4381,,0.3602527379989624
14,0.0,0.000341558683430776,3.0138209694996476e-05,4399,0.7194844484329224,
14,0.0,0.0003363806754350662,9.335804497823119e-05,4449,0.7729673981666565,
14,0.0,0.0004118498764000833,0.00013426272198557854,4499,0.9660252928733826,
14,0.0,0.0005349741550162435,2.7923564630327746e-05,4549,1.104903221130371,
14,0.0,0.00038919149665161967,0.000185069497092627,4599,0.9707968235015869,
14,0.0,0.00038484198739752173,0.00043057737639173865,4649,1.2055742740631104,
14,,,,4694,,0.4354296028614044
15,0.0,0.00033437483943998814,3.989467222709209e-05,4699,0.7173157930374146,
15,0.0,0.00020804695668630302,1.6471934941364452e-05,4749,0.4391617774963379,
15,0.0,0.00041342806071043015,0.00031925077200867236,4799,1.1526702642440796,
15,0.0,0.0002563165035098791,2.034643512160983e-05,4849,0.5384483933448792,
15,0.0,0.00033708379487507045,0.0002642892941366881,4899,0.9455280303955078,
15,0.0,0.00033310847356915474,7.547121640527621e-05,4949,0.7467213273048401,
15,0.0,0.00021304175606928766,0.00023652843083254993,4999,0.6675499081611633,
15,,,,5007,,0.3184296488761902
16,0.0,0.000325370259815827,0.00036366417771205306,5049,1.0195586681365967,
16,0.0,0.0003320253163110465,2.1150674001546577e-05,5099,0.691607654094696,
16,0.0,0.0002836446510627866,6.456108530983329e-05,5149,0.6371597051620483,
16,0.0,0.00014823806122876704,6.779326940886676e-05,5199,0.36989447474479675,
16,0.0,0.000584889086894691,0.00015193369472399354,5249,1.329055905342102,
16,0.0,0.00020384941308293492,3.7244855775497854e-05,5299,0.4518187642097473,
16,,,,5320,,0.18734243512153625
17,0.0,0.00023631741350982338,1.486648488935316e-05,5349,0.4951576292514801,
17,0.0,0.0002589129435364157,2.9611819627461955e-05,5399,0.5547817945480347,
17,0.0,0.00041794488788582385,0.00010921259672613814,5449,0.9524463415145874,
17,0.0,0.000206461496418342,0.0,5499,0.4189531207084656,
17,0.0,0.0003435530234128237,2.3571401470690034e-05,5549,0.7188026309013367,
17,0.0,0.00026611238718032837,0.00019281086861155927,5599,0.7311455607414246,
17,,,,5633,,0.3828709125518799
18,0.0,0.0004011637647636235,0.00032079778611660004,5649,1.131553292274475,
18,0.0,0.00041223602602258325,0.0002853047626558691,5699,1.1179269552230835,
18,0.0,0.0002944665029644966,1.801178223104216e-05,5749,0.6126724481582642,
18,0.0,0.0001745521294651553,0.00011141337745357305,5799,0.46708065271377563,
18,0.0,0.0002455799258314073,3.807179382420145e-06,5849,0.5017442107200623,
18,0.0,0.00027989933732897043,0.00027098541613668203,5899,0.8365656137466431,
18,,,,5946,,0.23898905515670776
19,0.0,0.0001403561473125592,6.033944373484701e-05,5949,0.3466770052909851,
19,0.0,0.00036251594428904355,0.0002665733336471021,5999,0.9984807372093201,
19,0.0,0.0002225544594693929,5.731229975936003e-05,6049,0.5089870691299438,
19,0.0,0.00033241783967241645,6.446996121667325e-05,6099,0.7360246181488037,
19,0.0,0.00017592615040484816,3.7541503843385726e-06,6149,0.36045026779174805,
19,0.0,0.00018581254698801786,0.00011889321467606351,6199,0.49737748503685,
19,0.0,0.00017068642773665488,1.7577924154466018e-05,6249,0.3670758903026581,
19,,,,6259,,0.13853749632835388
20,0.0,0.00013746251352131367,3.925717464881018e-06,6299,0.28465721011161804,
20,0.0,0.00017124396981671453,0.00031623459653928876,6349,0.6646132469177246,
20,0.0,0.00016373631660826504,4.794746928382665e-05,6399,0.3819828927516937,
20,0.0,0.0002623555192258209,8.541354327462614e-05,6449,0.6166874170303345,
20,0.0,0.0002376760821789503,0.0001498026103945449,6499,0.6320359706878662,
20,0.0,0.0002426085848128423,8.913806232158095e-05,6549,0.5810742378234863,
20,,,,6572,,0.19102583825588226
21,0.0,0.0002726587699726224,0.0008355273166671395,6599,1.3857125043869019,
21,0.0,0.00023417564807459712,0.00010546730482019484,6649,0.5811628103256226,
21,0.0,0.00022276354138739407,4.391678157844581e-05,6699,0.49725669622421265,
21,0.0,0.00022738261031918228,2.6483030524104834e-07,6749,0.46190759539604187,
21,0.0,0.00015942136815283448,0.0004881650093011558,6799,0.8112277388572693,
21,0.0,0.0002930698683485389,1.4019720765645616e-05,6849,0.6079721450805664,
21,,,,6885,,0.21944579482078552
22,0.0,0.0001936231565196067,4.399268436827697e-05,6899,0.43686431646347046,
22,0.0,0.00015306133718695492,3.758484672289342e-05,6949,0.3496451675891876,
22,0.0,0.0001734647375997156,0.0,6999,0.3527107238769531,
22,0.0,0.00015632675786036998,9.818099351832643e-05,7049,0.4175536632537842,
22,0.0,7.247607572935522e-05,2.608846261864528e-05,7099,0.17696994543075562,
22,0.0,0.0002863334084395319,0.00030551000963896513,7149,0.8864399194717407,
22,,,,7198,,0.20140348374843597
23,0.0,0.00013403953926172107,4.335215999162756e-05,7199,0.31669268012046814,
23,0.0,9.758424130268395e-05,0.0003191959112882614,7249,0.5185838937759399,
23,0.0,8.709789108252153e-05,6.101392500568181e-06,7299,0.18685975670814514,
