epoch,loss_control,loss_decrease,loss_positive,step,train_loss,val_loss
0,0.0,0.0020062339026480913,0.0017220880836248398,49,5.73908805847168,
0,0.0,0.0017439047805964947,0.0012445386964827776,99,4.735317230224609,
0,0.0,0.0009326869039796293,1.3834775927534793e-05,149,1.8815525770187378,
0,0.0,0.0008625304326415062,0.0003640433424152434,199,2.0925421714782715,
0,0.0,0.00044650828931480646,0.0013649051543325186,249,2.2593283653259277,
0,0.0,0.0007783357286825776,0.004967970307916403,299,6.527299880981445,
0,,,,312,,0.8952169418334961
1,0.0,0.0008768356638029218,0.0015460667200386524,349,3.3023951053619385,
1,0.0,0.0006001405417919159,0.001376965083181858,399,2.578652858734131,
1,0.0,0.0005866737919859588,9.429838246433064e-05,449,1.2696772813796997,
1,0.0,0.0005444540875032544,0.001070745405741036,499,2.1626229286193848,
1,0.0,0.000809456396382302,0.001246232190169394,549,2.867645263671875,
1,0.0,0.0008772534783929586,0.002600096631795168,599,4.358198165893555,
1,,,,625,,0.5033310651779175
2,0.0,0.0005543229635804892,0.000495249405503273,649,1.6063957214355469,
2,0.0,0.0005486380541697145,8.509769395459443e-05,699,1.183936595916748,
2,0.0,0.00012077346036676317,7.107562123565003e-05,749,0.3137163519859314,
2,0.0,0.0003374452644493431,0.0002135351242031902,799,0.889832079410553,
2,0.0,0.0005175906699150801,0.0004731133230961859,849,1.509389042854309,
2,0.0,0.00031160880462266505,0.0,899,0.6244676113128662,
2,,,,938,,0.36317241191864014
3,0.0,0.0003144860966131091,0.0010136410128325224,949,1.6452698707580566,
3,0.0,0.00016737650730647147,0.00035221956204622984,999,0.6882226467132568,
3,0.0,0.00024485134053975344,8.358735067304224e-05,1049,0.5750089287757874,
3,0.0,0.00010960787767544389,5.778704144177027e-05,1099,0.27802392840385437,
3,0.0,0.0004526760312728584,0.0004891073331236839,1149,1.396022081375122,
3,0.0,0.00019495972082950175,2.307874456164427e-05,1199,0.4142482876777649,
3,0.0,0.0006285483250394464,0.0005089164478704333,1249,1.7677321434020996,
3,,,,1251,,0.28254246711730957
4,0.0,0.00014470666064880788,0.0,1299,0.29066333174705505,
4,0.0,0.0005308263353072107,0.0002006601425819099,1349,1.264656901359558,
4,0.0,0.0004787757061421871,0.0009163711220026016,1399,1.8765788078308105,
4,0.0,0.0001021457210299559,3.1268074963008985e-05,1449,0.23680974543094635,
4,0.0,0.00032795226434245706,0.0003804276348091662,1499,1.0378949642181396,
4,0.0,0.00025314983213320374,0.0002869850432034582,1549,0.795316219329834,
4,,,,1564,,0.3908478617668152
5,0.0,0.0008575462270528078,4.453923338587629e-06,1599,1.7222026586532593,
5,0.0,0.00018469411588739604,1.8538081349106506e-05,1649,0.3893326222896576,
5,0.0,0.0003427289775572717,0.00016817435971461236,1699,0.8556637763977051,
5,0.0,0.0006187258404679596,0.0005536559037864208,1749,1.7945454120635986,
5,0.0,0.00012816395610570908,0.00020717232837341726,1799,0.46490663290023804,
5,0.0,7.253329386003315e-05,8.119837730191648e-05,1849,0.22778385877609253,
5,,,,1877,,0.3540189862251282
6,0.0,0.0003947192744817585,0.0017249397933483124,1899,2.5159411430358887,
6,0.0,7.449302211171016e-05,0.0002642553299665451,1949,0.4140227437019348,
6,0.0,0.00035336712608113885,0.0,1999,0.7090780138969421,
6,0.0,0.00021214090520516038,0.0,2049,0.4253755509853363,
6,0.0,0.00016230277833528817,2.6007288397522643e-05,2099,0.3526441752910614,
6,0.0,6.730158202117309e-05,3.9792026655049995e-05,2149,0.17533276975154877,
6,,,,2190,,0.2735607624053955
7,0.0,0.0002859789237845689,3.08247581415344e-05,2199,0.6051267385482788,
7,0.0,0.00024308086722157896,0.00024006605963222682,2249,0.728884220123291,
7,0.0,0.0002484554424881935,0.0007275340030901134,2299,1.2261638641357422,
7,0.0,0.00020554383809212595,0.00014181630103848875,2349,0.5543104410171509,
7,0.0,0.00012877183326054364,0.0,2399,0.25910618901252747,
7,0.0,0.00016954512102529407,0.0,2449,0.3406527638435364,
7,0.0,0.00014828061102889478,0.0,2499,0.29796749353408813,
7,,,,2503,,0.18426422774791718
8,0.0,5.516409146366641e-05,0.0,2549,0.11157818883657455,
8,0.0,0.00016403759946115315,0.0,2599,0.32932519912719727,
8,0.0,0.00026046164566650987,0.00034190210863016546,2649,0.8647006154060364,
8,0.0,0.00015187583630904555,4.9806538299890235e-05,2699,0.35512080788612366,
8,0.0,0.00010289513738825917,0.0,2749,0.20829026401042938,
8,0.0,0.00025824629119597375,0.0,2799,0.5188363194465637,
8,,,,2816,,0.15494485199451447
9,0.0,0.0001705125905573368,2.3657667043153197e-05,2849,0.3657767176628113,
9,0.0,0.00021277555788401514,0.0,2899,0.42789486050605774,
9,0.0,0.0003181406937073916,0.0,2949,0.6378687024116516,
9,0.0,8.045540016610175e-05,0.0005295552546158433,2999,0.6912473440170288,
9,0.0,0.0001951396989170462,0.00019080097263213247,3049,0.5824867486953735,
9,0.0,0.00020371045684441924,0.0,3099,0.40882715582847595,
9,,,,3129,,0.11539582163095474
