epoch,loss_control,loss_decrease,loss_positive,step,train_loss,val_loss
0,0.0,0.01804622821509838,0.0,49,0.01804622821509838,
0,0.0,0.005322265904396772,0.0,99,0.005322265904396772,
0,0.0,0.0161313246935606,0.0,149,0.0161313246935606,
0,,,,187,,0.008582005277276039
1,0.0,0.0,0.0310993455350399,199,0.0310993455350399,
1,0.0,0.014468508772552013,0.0,249,0.014468508772552013,
1,0.0,0.0,0.0,299,0.0,
1,0.0,0.005391711834818125,0.0,349,0.005391711834818125,
