epoch,loss_control,loss_decrease,loss_positive,step,train_loss,val_loss
0,0.0,0.0014581936411559582,0.0007833675481379032,49,3.702098846435547,
0,0.0,0.001825928222388029,0.0004479870549403131,99,4.104531764984131,
0,0.0,0.001065480406396091,0.002802417613565922,149,4.9369730949401855,
0,0.0,0.001179937506094575,0.0007733825477771461,199,3.1362266540527344,
0,0.0,0.0013819774612784386,0.0014420491643249989,249,4.2089738845825195,
0,0.0,0.0012779266107827425,0.004060361534357071,299,6.619809627532959,
0,,,,312,,1.0177228450775146
1,0.0,0.0007135029300116003,0.000952425878494978,349,2.381420612335205,
1,0.0,0.0003394892846699804,0.00037794254603795707,399,1.0586400032043457,
1,0.0,0.0010030354605987668,7.301310688490048e-05,449,2.0822091102600098,
1,0.0,0.0022698468528687954,0.007093930151313543,499,11.637687683105469,
1,0.0,0.0007839464815333486,0.001695390441454947,549,3.265627861022949,
1,0.0,0.0005078923422843218,0.00038484256947413087,599,1.4035961627960205,
1,,,,625,,0.651745080947876
2,0.0,0.0015156582230702043,0.0010866892989724874,649,4.121443748474121,
2,0.0,0.00026648028870113194,0.00012551815598271787,699,0.6609789729118347,
2,0.0,0.0007674390217289329,0.0,749,1.5381591320037842,
2,0.0,0.0006571475532837212,0.0,799,1.3171281814575195,
2,0.0,0.000644558691419661,0.0,849,1.291929841041565,
2,0.0,0.00069231609813869,0.00013257662067189813,899,1.5195530652999878,
2,,,,938,,1.1146800518035889
3,0.0,0.000569436582736671,0.00046412457595579326,949,1.605810523033142,
3,0.0,0.0009502029279246926,0.0,999,1.903374433517456,
3,0.0,0.0003128087264485657,0.0009789462201297283,1049,1.6064393520355225,
3,0.0,0.0007887021638453007,0.0004020121123176068,1099,1.9830105304718018,
3,0.0,0.0010187712032347918,0.0006979816826060414,1149,2.738649606704712,
3,0.0,0.0005398156936280429,0.0002771076688077301,1199,1.360020637512207,
3,0.0,0.00041370390681549907,0.0,1249,0.8299077749252319,
